spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,zero_crossing_rate_mean,zero_crossing_rate_std,harmonic_ratio,percussive_ratio,tempo,onset_density,onset_strength_mean,onset_strength_std,ioi_mean,ioi_std,ioi_cv,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cqt_mean,chroma_cqt_std,tonnetz_mean,tonnetz_std,repetition_score,self_similarity_mean,self_similarity_std,rms_mean,rms_std,rms_var,dynamic_range_db,crest_factor,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_delta_mean,mfcc_delta_std,mfcc_delta2_mean,mfcc_delta2_std,filename,label,track_index
2860.8341634697326,736.7075058680739,542737.9492023581,2838.3311030583764,260.981293326298,6239.812268708882,1165.7766004717364,0.034010567,0.025525086,22.081458380879596,9.879906660163368,0.12753664376934984,0.06001696875212621,0.72324,0.27675998,99.38401442307692,2.1333333333333333,1.1896497,0.94650173,0.47435050210560414,0.34193153059988907,0.7208415066118454,0.39318976,0.27972645,0.078246884,0.46865037,0.2491519,0.021494920103462354,0.10814811329024905,0.1463342262430476,0.1463342262430476,0.22802535479008923,0.214819,0.035089005,0.0012312384,80.0,4.365992,-18.593382,29.563547,77.59566,21.166199,12.354603,14.2654505,20.932993,11.135674,9.773253,10.78704,7.565868,10.282434,-14.504364,11.123277,12.875819,9.478989,-3.7110846,7.477929,6.0065384,7.7101383,2.3057854,7.6694055,-0.10627523,7.3061314,-4.821325,6.394762,0.007427789,2.098476,-0.001153634,1.3177035,human_afrobeat_03_02.wav,Human,1
1264.308533124316,926.2902167394418,858013.5656272022,1712.5399563422911,822.0207087841517,2601.2759371069565,2283.2125915106944,0.010224371,0.024555005,21.63693105357988,7.042346673605596,0.04313806114551084,0.026977579783970702,0.566436,0.43356407,135.99917763157896,3.4,2.1135323,3.6358316,0.29404279203430544,0.12218343219407268,0.41552942464176357,0.43222106,0.29853258,0.08912169,0.45011562,0.29321614,0.04821942334977117,0.12803738695351544,0.11743186435789008,0.11743186435789008,0.20065815298464368,0.25187472,0.13387948,0.017923715,80.0,3.5050206,-140.66254,100.853165,151.48409,45.08092,26.563564,34.407246,26.077576,20.971752,11.404718,13.001499,6.629999,10.645121,6.3426404,8.611386,3.9988654,7.1685038,-0.6259214,8.827946,-1.0123075,10.9767275,-2.241708,11.042443,-1.6033622,9.659128,-1.8976876,10.311561,-0.0056067263,7.3885646,0.0030043114,4.6776934,human_afrobeat_01_02.wav,Human,2
1213.117229794576,779.7450441089443,608002.3338124595,1552.3471407554753,761.5123452214656,2538.6429825065306,1983.5005205513335,0.006522339,0.01814096,22.05128955699433,6.890878786088357,0.0446066841621517,0.029854149083583345,0.36594316,0.6340568,129.19921875,3.8666666666666667,1.6970328,2.9178362,0.2594577541161392,0.26862047846698206,1.0353148988823107,0.42849618,0.29309362,0.085903876,0.5640584,0.27400398,-0.033969467372323675,0.10511573692852316,0.10872439839058815,0.10872439839058815,0.20580103607922037,0.14659259,0.10812216,0.0116904015,80.0,5.378302,-188.906,88.78984,153.24146,44.197117,9.055776,35.47411,18.307484,11.526461,11.754328,14.88181,10.0011,14.135951,-1.0016407,10.347759,5.4945946,10.99231,-2.0964606,8.287294,1.8702198,8.308223,-1.900326,9.397382,0.40557948,8.565516,-0.74573594,8.225143,-0.011319541,5.1519265,0.0029771887,3.5448022,human_afrobeat_01_01.wav,Human,3
2613.0122242868906,930.3491699587527,865549.5780429401,2647.0088522379006,354.0100786164872,5603.649448831753,1521.521718757769,0.022021027,0.035413455,21.44880620014995,9.183549370469175,0.0778608292618034,0.061581096526242225,0.7903345,0.20966543,151.99908088235293,4.433333333333334,1.6888292,1.8683158,0.22604274032845462,0.10308717871108683,0.4560517119961231,0.46577358,0.30175087,0.09105359,0.37986794,0.2773756,0.004430985289017187,0.12179922916023277,0.09897947106818725,0.09897947106818725,0.18838580346526745,0.39280206,0.107035525,0.011456604,80.0,2.4547997,-17.65523,58.781864,68.235535,35.16447,0.6449653,24.008892,28.208223,19.511555,4.346929,16.336193,9.174163,15.549422,-0.14509134,13.553537,8.161087,11.544339,-1.6628702,9.824944,8.604775,10.662638,1.8396572,10.297692,7.918239,9.261195,1.6940854,9.193357,0.004147666,3.8167953,0.0008897921,2.6028721,human_afrobeat_05_02.wav,Human,4
1211.0813449994655,1075.3694074929426,1156419.3625717226,1616.6978050305306,945.0533426932822,2532.2930209038796,2689.2941381844043,0.01001182,0.025491016,22.409719146141818,6.9387833510255685,0.036472568571013934,0.02578429247881113,0.55665064,0.44334936,123.046875,5.466666666666667,2.3324122,3.7787747,0.18305301670770557,0.06338949977688725,0.3462903857962964,0.40709573,0.28990775,0.0840465,0.5475394,0.23130503,-0.010192560652860217,0.06920990808520837,0.1044595459208123,0.1044595459208123,0.19348530674342826,0.28745928,0.09996529,0.009993059,80.0,3.2833912,-150.3847,86.47639,151.71841,54.152485,25.029982,20.644928,41.934887,15.782093,16.650702,15.980596,-0.54090875,12.936924,0.60137695,11.705573,3.8627303,9.458205,-3.7259133,9.184707,5.609548,8.883905,-1.7571254,8.941636,-6.8857374,8.51805,-3.9259484,7.31954,0.0070700124,5.571465,0.0034952841,4.93024,human_afrobeat_09_02.wav,Human,5
2724.9147976403833,1106.031221184813,1223305.0622355687,2690.3480084355833,306.83156047540774,5802.673245362084,1657.617243285453,0.035637062,0.05010287,21.10911562737877,9.004107362757555,0.10896268200948142,0.11338472510513573,0.8623088,0.13769117,112.34714673913044,7.266666666666667,2.2762852,2.9278,0.137714661901627,0.035174675199103965,0.2554170682583537,0.53300333,0.2988748,0.089326136,0.37343314,0.24816708,-0.02320653233197893,0.09337654967691032,0.14880132256012737,0.14880132256012737,0.25118038928218595,0.16508055,0.066144876,0.0043751444,80.0,4.7537003,-147.98122,77.03146,46.14602,29.996935,16.31122,27.58691,39.851322,18.565695,3.1865113,17.592052,30.576426,14.663016,3.645938,13.662446,19.912462,9.583234,4.1596823,9.545908,9.066269,9.488768,7.8650923,8.972303,14.632241,7.417505,2.520765,7.0439286,0.02447732,5.3072515,0.008011988,3.1759863,human_afrobeat_05_01.wav,Human,6
1171.088072152942,1156.4719513175448,1337427.3741842099,1400.2736166240197,854.907648465945,2224.3782161559116,2420.234655175951,0.00892923,0.023690967,22.38578102796072,6.697681001699753,0.046779006627321984,0.041382382901941,0.46938294,0.53061706,123.046875,2.7666666666666666,1.7333387,3.183132,0.35792710580167025,0.17402506645980448,0.4862025357650139,0.3757573,0.30711216,0.09431787,0.5488607,0.27731448,-0.024734917813017027,0.09255318733847452,0.12332919554023809,0.12332919554023809,0.21283606356514562,0.20573685,0.13276732,0.017627163,80.0,4.0839887,-193.01857,106.03489,144.97992,50.206406,31.671333,27.428333,38.589165,20.277859,9.945536,17.635696,1.0649638,13.185218,-2.936799,13.282446,-3.1787193,13.12235,-0.15546486,10.357489,1.4472204,10.363041,-2.774863,8.934884,-4.360779,8.229305,-3.392208,8.025377,-0.008603036,5.5647774,0.0008760132,3.747675,human_afrobeat_09_01.wav,Human,7
700.2205118219817,684.6117325265308,468693.2243129781,1085.8804304181922,626.3802907349677,1237.0091866413507,1605.005184351871,0.00215596,0.01625523,21.083120669745483,6.1978743451193345,0.025735672044311146,0.026609423940138335,0.5602855,0.4397145,135.99917763157896,3.066666666666667,1.6360958,3.076552,0.32635518676335,0.13779582958632633,0.42222656533492214,0.39361396,0.32306552,0.10437133,0.5079119,0.27716178,0.009743532334407666,0.1122283173095809,0.1039294567972364,0.1039294567972364,0.1923716424749414,0.21329302,0.13110773,0.017189236,80.0,3.992591,-254.72702,87.58115,157.56126,41.233616,40.15942,30.044203,15.702257,18.411015,12.5518,12.437076,14.652386,13.443308,9.029626,13.122343,5.59589,11.001094,1.8200768,9.827598,2.4383986,9.493172,-1.3919891,8.576266,-4.9343147,6.5583024,-3.8582628,8.063412,9.5611416e-05,5.335932,-0.0076815677,3.6775272,human_afrobeat_07_01.wav,Human,8
869.5753937540521,777.3409317463933,604258.9241683508,1115.729122917773,765.006842224026,1672.781551585478,1768.1060020166724,0.00565201,0.027297292,21.579322759355158,6.497344576983319,0.03617362857972136,0.02524049666699629,0.17455575,0.8254443,129.19921875,2.1333333333333333,1.2784687,2.4320946,0.4688219414750027,1.1807607754421066,2.5185697830762983,0.394992,0.30477178,0.09288584,0.49032855,0.33487916,0.018748719227789094,0.17590501332817848,0.1361477620915394,0.1361477620915394,0.21183044345323657,0.10015994,0.10089404,0.010179608,80.0,5.9623384,-275.42636,82.698265,155.24313,36.549534,37.03082,32.680954,7.770204,18.385784,4.417727,16.51161,14.22973,11.436886,4.6461325,11.538949,-4.4663205,12.03646,-4.66963,9.341527,0.84041375,11.783474,1.4495174,10.053289,-3.5291688,10.257674,-7.427072,8.415426,0.021314269,4.4258657,-0.0100067435,3.0005915,human_afrobeat_07_02.wav,Human,9
1310.778280259583,961.4058855934256,924301.2768536791,1541.7601975216248,766.2176439521938,2569.8927935431984,2083.9582530955713,0.015581246,0.03736208,19.857496724432806,7.092035683502746,0.0506761863873839,0.03710965392539532,0.23846066,0.7615393,135.99917763157896,4.7,2.6473699,4.749003,0.2113015873015873,0.08698300741096658,0.4116533553854338,0.3943894,0.31643897,0.10013362,0.5771871,0.25070328,-0.00496650425260832,0.06869517617360014,0.12019323891255027,0.12019323891255027,0.2070550201704328,0.10037026,0.08539805,0.007292827,80.0,7.484415,-254.3371,113.58879,130.33539,49.879803,15.225121,33.61915,17.064737,17.92671,6.4274673,20.093737,5.376878,18.758017,-3.722947,15.5698395,-0.035144724,14.402802,-3.9463117,13.040594,-2.7278295,9.442161,-1.1043309,9.597446,6.3599663,10.136472,0.27396744,12.170821,-0.030947197,7.4683,-0.0005247881,5.590279,human_afrobeat_02_02.wav,Human,10
1148.2595485609816,958.5727288730924,918861.676539207,1672.2540314255798,900.1259183057543,2383.6689196134867,2420.8624600623366,0.011359793,0.035053708,21.203136708802283,7.409924348212593,0.03446502213138545,0.026250871779172805,0.5890113,0.41098863,103.359375,3.433333333333333,1.945339,3.8149736,0.2897941398781735,0.11125120547233522,0.38389736079240283,0.4347068,0.30657294,0.093986966,0.51737756,0.28966698,0.014677487555155012,0.11969347326742127,0.11809786020030522,0.11809786020030522,0.209537364864539,0.21118677,0.18572645,0.034494314,80.0,3.5555947,-207.31651,94.26033,132.58832,37.64534,43.017838,26.836555,21.617193,10.695811,21.813257,14.105489,19.662346,9.632591,5.075965,10.279349,8.375677,11.313356,-1.1653308,8.880796,-2.361687,8.403145,-1.7018714,8.612186,2.3632834,8.798462,-3.8180041,7.5929418,-0.0045540594,5.92918,0.00088742614,4.1907105,human_afrobeat_10_02.wav,Human,11
1346.0336433720877,803.8543247560644,646181.7754290283,1763.9159465937075,707.8027034376864,2830.807882492018,2063.7215449726364,0.008584792,0.02471562,22.572563991757907,7.183732799383981,0.04314108455882353,0.02391581833544742,0.6592109,0.34078905,123.046875,5.033333333333333,2.027809,3.2544525,0.19767921390778534,0.0744843964346599,0.37679427675894067,0.37790197,0.30921748,0.09561545,0.43995693,0.281901,0.0018813918519311346,0.1294034423260472,0.13099953748886697,0.13099953748886697,0.23053788043397372,0.25097844,0.14529593,0.021110907,80.0,3.447954,-131.9854,78.62702,141.0981,38.45725,9.079668,23.795074,22.240953,16.753069,5.574888,14.189018,6.54877,12.113835,-1.8011732,10.564551,4.793031,9.381083,-5.370399,10.878449,-6.371725,11.478764,-6.6866264,10.573838,1.646189,10.155647,-1.7080479,9.506326,-0.00035566764,4.4719124,-0.0012876664,4.1131663,human_afrobeat_02_01.wav,Human,12
1173.3359824878967,753.9399800811409,568425.4935647511,1641.5568570656483,873.3862774470666,2626.3341189168923,2130.3363356730365,0.0032126247,0.0069973124,22.42218655819843,6.797741479029909,0.03844685746420279,0.016483648007424113,0.65464956,0.34535044,103.359375,5.733333333333333,2.283762,3.430394,0.17448913288512288,0.06274725143029859,0.35960549744727677,0.3412713,0.29873326,0.08924157,0.53535426,0.2427432,-0.010138237048732849,0.08337818107487213,0.12115813241475744,0.12115813241475744,0.21179615381243339,0.2289337,0.08166044,0.0066684275,80.0,3.0889266,-165.95978,83.11839,152.3896,47.50341,15.593042,30.03349,23.823774,15.052958,24.479542,14.865897,6.7480044,13.274102,-3.427131,14.294464,9.168327,11.791878,0.90745354,10.074516,1.6243454,8.029472,2.6068566,9.73881,4.0740027,8.613891,-3.2987156,6.853738,0.003116336,5.582867,0.0025926211,4.1065993,human_afrobeat_10_01.wav,Human,13
1617.136309968985,615.401387659644,378718.86793341546,2233.0079232093667,488.13536615992103,3674.852778668005,1690.2524878784177,0.0061892443,0.010664123,21.273910790731964,7.603856937969934,0.044913560613390094,0.027240399687738934,0.6616545,0.3383455,99.38401442307692,5.7,2.091786,2.9229882,0.17565212751767373,0.05868261686502315,0.33408429316700783,0.41728166,0.31370237,0.09840918,0.53505296,0.24356121,-0.019262210189222254,0.07498853060194613,0.1356261134556018,0.1356261134556018,0.2128104302388449,0.2246552,0.10074456,0.010149467,80.0,4.0593367,-123.16046,64.79687,113.127335,27.510508,14.277546,20.848114,25.56961,13.610775,3.5289593,14.026749,20.372942,11.585364,5.687329,10.176076,8.216256,9.773572,0.05891723,10.378375,2.8952842,9.714627,0.8664649,8.938035,11.768575,9.712473,4.61566,7.626945,0.01247656,4.006815,-0.001974756,3.2763221,human_afrobeat_04_01.wav,Human,14
2088.502742774495,876.4639584868926,768189.0705265133,2631.626844902463,546.0757526778042,5035.90288191757,2258.613399018429,0.011430077,0.028946972,23.903514674339764,7.990651259646136,0.05615650094330495,0.04006633975867905,0.8019125,0.19808745,184.5703125,4.066666666666666,1.6136248,1.8259189,0.24505687674518845,0.1223942825659826,0.49945255236909303,0.38424158,0.3030071,0.0918133,0.35833317,0.30192447,0.07416618559630357,0.1655543645145652,0.08960864674128197,0.08960864674128197,0.17672723296612805,0.2838547,0.12928455,0.016714493,80.0,3.2052145,-94.23241,56.880405,94.945435,32.85536,26.374807,18.361176,27.993334,22.711212,19.60586,15.379717,6.7456236,12.442365,1.4572563,10.43855,9.74701,11.58754,-7.8012333,10.973374,8.096871,11.371754,-7.678836,8.477998,0.7886554,8.398765,1.707193,8.892305,0.001034333,3.9978278,-0.0006671404,2.6954792,human_afrobeat_08_01.wav,Human,15
1195.86261709814,660.5810656864949,436367.3443435052,1996.0127373640846,610.3208803620972,2471.8683862833786,2095.630565312095,0.0027374933,0.007620228,21.205970547067952,6.613478508591849,0.0276929542376161,0.02570330613515534,0.7387273,0.26127273,129.19921875,5.566666666666666,1.5422239,1.6521646,0.17974482965877114,0.07131550940882427,0.39675972624197386,0.4071847,0.3017936,0.09107938,0.51421267,0.26452476,0.01825843647674154,0.07680248657835048,0.1183041022844285,0.1183041022844285,0.20333517349594066,0.22691321,0.110374846,0.012182606,80.0,3.9599566,-185.50346,55.217518,136.77261,32.1796,32.633896,21.813541,9.782396,13.60163,8.126466,11.326945,18.288153,9.518273,4.3611627,10.384951,12.0486765,7.807114,2.6113935,9.201274,8.828644,9.299665,2.0598812,7.9544206,5.328559,6.8204584,1.4550046,8.599576,0.012102654,2.812301,-0.00072176155,2.1867187,human_afrobeat_04_02.wav,Human,16
2060.8513977703205,857.1861530485606,734768.1009781904,2555.3158514394568,443.9007971430473,4586.013935667812,1906.3517169660038,0.014271863,0.028966017,21.853130538804795,8.683179114841886,0.07092889838912539,0.05796298410177713,0.67926085,0.32073915,112.34714673913044,3.6,1.5433265,1.6106014,0.27842244686036405,0.12889270449050294,0.4629393425133783,0.38995025,0.29798415,0.08879456,0.5125764,0.26189896,-0.005259006125100792,0.09581887161686302,0.13151378699736005,0.13151378699736005,0.2148717365325464,0.30938953,0.0968394,0.009377869,80.0,3.0658455,-44.08332,45.134483,103.54237,30.985771,17.772694,21.50996,21.279224,17.209433,12.034327,15.327544,3.3149345,12.127287,4.6599784,10.227953,7.6234975,9.504566,-11.669772,10.222178,10.154411,10.698278,-4.5180106,10.295206,0.74322474,7.9187727,-3.346118,7.506134,0.0092471605,3.4749727,-0.00078909146,2.307749,human_afrobeat_08_02.wav,Human,17
1347.0615858506505,1180.7438550153292,1394156.0511564608,1653.6109512140506,974.055571943627,2870.0743117199595,2795.31020326147,0.01580107,0.038555738,22.001142871615162,7.190358931718702,0.04336859641060371,0.039515654909532655,0.64333236,0.35666764,107.666015625,4.433333333333334,2.1628373,3.7422202,0.22516319659176803,0.09230366286531495,0.40994116384244644,0.47260195,0.2972659,0.088367,0.40054873,0.2939537,-0.04870419001356718,0.16299157573243894,0.12363082865004943,0.12363082865004943,0.2058349196993409,0.22651163,0.11985869,0.014366105,80.0,3.9014168,-154.24393,96.18381,145.83188,51.586773,18.5016,25.077393,22.911331,18.168894,12.936314,16.259935,1.7675819,10.426147,4.732803,10.125354,7.204727,9.182297,2.2356453,8.707737,5.9430237,7.791684,7.5435658,8.705358,8.825445,8.991505,6.3797708,9.015891,-0.002533065,7.138058,-0.0005771319,4.717043,human_afrobeat_06_02.wav,Human,18
1148.1361518548852,676.4553068611943,457591.78218067257,1587.678438399063,525.4324962085348,2376.860627448965,1520.7867568616564,0.004963769,0.015668025,22.173298555183045,6.413722154952013,0.027002104295665633,0.020664099199022654,0.70222914,0.29777092,99.38401442307692,5.133333333333334,2.047462,3.2675412,0.19547255939412803,0.07369689724684111,0.3770191451693601,0.4338245,0.31802082,0.10113725,0.37858394,0.29058343,-0.033167224292402465,0.1683319350766499,0.12580776798148519,0.12580776798148519,0.21186379219087179,0.20833062,0.09512643,0.0090490375,80.0,4.064422,-182.75452,81.714714,129.34404,31.570812,-1.342228,18.79221,32.455994,17.48796,-0.24873424,15.002075,5.90995,10.539158,5.074299,10.564065,4.260811,8.920828,4.704667,9.095151,0.6673758,8.27102,5.181211,9.413858,8.303851,9.480046,5.2316084,8.806136,0.0022350845,5.1893415,-0.002912388,3.7958105,human_afrobeat_06_01.wav,Human,19
